0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,label
0.018,0.011,0.063,0.0,0.138,0.027,0.011,0.0,0.046,0.004,0.0,0.134,0.0,0.008,0.0,0.024,0.011,0.009,0.187,0.0,0.066,0.0,0.015,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.015,0.012,0.016,0.001,0.004,0.012,0.098,1
0.106,0.014,0.108,0.0,0.027,0.034,0.0,0.024,0.051,0.053,0.157,0.108,0.023,0.0,0.0,0.055,0.097,0.007,0.126,0.0,0.094,0.0,0.011,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.011,0.0,0.023,0.051,0.0,0.002,0.009,0.061,1
0.106,0.014,0.108,0.0,0.027,0.034,0.0,0.024,0.051,0.053,0.157,0.1,0.023,0.0,0.0,0.055,0.097,0.007,0.119,0.0,0.087,0.0,0.011,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.011,0.0,0.023,0.051,0.0,0.002,0.009,0.061,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.003,0.003,0.003,1
0.0,0.0,0.278,0.0,0.071,0.0,0.0,0.064,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.314,0.076,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.01,0.012,0.014,1
0.176,0.0,0.157,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.112,0.0,0.085,0.0,0.216,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.058,0.0,0.001,0.002,0.008,1
0.0,0.0,0.065,0.0,0.099,0.168,0.045,0.03,0.0,0.0,0.0,0.034,0.059,0.0,0.0,0.017,0.046,0.0,0.106,0.0,0.297,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.027,0.003,0.001,0.005,0.013,1
0.015,0.026,0.159,0.0,0.051,0.049,0.01,0.0,0.013,0.02,0.027,0.153,0.025,0.0,0.016,0.0,0.02,0.048,0.189,0.0,0.167,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.007,0.0,0.005,0.026,0.0,0.002,0.004,0.051,1
0.0,0.0,0.065,0.0,0.099,0.168,0.045,0.03,0.0,0.0,0.0,0.034,0.059,0.0,0.0,0.017,0.046,0.0,0.106,0.0,0.297,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.027,0.003,0.001,0.005,0.013,1
0.0,0.0,0.029,0.0,0.031,0.0,0.021,0.0,0.12,0.008,0.057,0.0,0.0,0.0,0.0,0.055,0.0,0.14,0.042,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.027,0.118,0.001,0.004,0.005,0.071,1
0.0,0.0,0.122,0.0,0.124,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.132,0.0,0.084,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.001,0.0,0.0,0.001,0.001,0.01,1
0.0,0.024,0.135,0.0,0.034,0.0,0.023,0.0,0.0,0.028,0.065,0.0,0.031,0.0,0.039,0.009,0.0,0.095,0.009,0.009,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.014,0.004,0.005,0.013,0.061,1
0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.111,0.174,0.169,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.028,0.0,0.008,0.022,0.0,0.002,0.003,0.007,1
0.031,0.01,0.057,0.0,0.0,0.0,0.0,0.0,0.222,0.016,0.054,0.06,0.0,0.0,0.0,0.007,0.0,0.015,0.125,0.008,0.079,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.006,0.021,0.005,0.002,0.007,0.025,1
0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.004,0.004,0.006,1
0.0,0.0,0.196,0.0,0.0,0.043,0.0,0.023,0.0,0.0,0.0,0.155,0.045,0.0,0.0,0.013,0.07,0.0,0.133,0.0,0.135,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.034,0.0,0.002,0.003,0.008,1
0.128,0.0,0.0,0.0,0.233,0.0,0.16,0.0,0.0,0.0,0.222,0.0,0.0,0.058,0.0,0.029,0.0,0.064,0.156,0.064,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.003,0.015,0.0,0.001,0.001,0.005,1
0.031,0.01,0.057,0.0,0.0,0.0,0.0,0.0,0.222,0.016,0.054,0.06,0.0,0.0,0.0,0.007,0.0,0.015,0.125,0.008,0.079,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.006,0.021,0.005,0.002,0.007,0.025,1
0.031,0.01,0.057,0.0,0.0,0.0,0.0,0.0,0.222,0.016,0.054,0.06,0.0,0.0,0.0,0.007,0.0,0.015,0.125,0.008,0.079,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.006,0.021,0.005,0.002,0.007,0.025,1
0.0,0.0,0.114,0.0,0.117,0.0,0.08,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.029,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.001,0.001,0.005,1
0.055,0.018,0.0,0.0,0.075,0.0,0.0,0.0,0.048,0.041,0.0,0.156,0.0,0.126,0.0,0.0,0.07,0.0,0.175,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.001,0.021,0.006,0.002,0.003,0.013,1
0.0,0.0,0.0,0.0,0.625,0.0,0.429,0.0,0.0,0.0,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.006,0.004,1
0.0,0.04,0.112,0.0,0.114,0.097,0.314,0.0,0.0,0.031,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.063,0.182,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.008,0.0,0.015,0.0,0.004,0.014,0.015,0.023,1
0.0,0.012,0.0,0.0,0.0,0.0,0.023,0.047,0.0,0.009,0.134,0.054,0.0,0.0,0.0,0.0,0.024,0.077,0.047,0.0,0.063,0.113,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.015,0.007,0.003,0.009,0.012,0.002,0.004,0.026,1
0.0,0.0,0.092,0.0,0.095,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.133,0.0,0.076,0.0,0.042,0.0,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.014,0.016,0.012,0.044,0.0,0.002,0.006,0.016,1
0.0,0.04,0.112,0.0,0.114,0.097,0.314,0.0,0.0,0.031,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.063,0.182,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.008,0.0,0.015,0.0,0.004,0.014,0.015,0.023,1
0.0,0.024,0.135,0.0,0.034,0.0,0.023,0.0,0.0,0.028,0.065,0.0,0.031,0.0,0.039,0.009,0.0,0.095,0.018,0.009,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.001,0.005,0.015,0.059,1
0.0,0.04,0.112,0.0,0.114,0.097,0.314,0.0,0.0,0.031,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.063,0.182,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.008,0.0,0.015,0.0,0.004,0.014,0.015,0.023,1
0.0,0.114,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.228,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.017,0.03,0.009,0.013,0.014,0.01,1
0.0,0.0,0.027,0.0,0.029,0.0,0.019,0.0,0.11,0.0,0.111,0.0,0.0,0.0,0.0,0.043,0.0,0.161,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.024,0.131,0.001,0.004,0.004,0.076,1
0.0,0.027,0.149,0.0,0.038,0.0,0.026,0.0,0.0,0.031,0.073,0.0,0.034,0.0,0.043,0.01,0.0,0.105,0.01,0.01,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.005,0.005,0.005,0.013,0.055,1
0.088,0.0,0.118,0.0,0.02,0.102,0.028,0.054,0.038,0.011,0.077,0.124,0.0,0.0,0.0,0.02,0.225,0.044,0.118,0.1,0.236,0.0,0.037,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.045,0.021,0.0,0.003,0.006,0.032,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.016,0.0,0.0,0.002,0.003,0.005,1
0.0,0.0,0.029,0.0,0.03,0.0,0.021,0.0,0.116,0.0,0.115,0.0,0.0,0.0,0.0,0.046,0.0,0.168,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.023,0.125,0.001,0.004,0.004,0.071,1
0.0,0.036,0.102,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.027,0.0,0.0,0.001,0.002,0.008,1
0.0,0.0,0.167,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.114,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.016,0.0,0.034,0.0,0.0,0.0,0.001,0.007,1
0.04,0.0,0.035,0.0,0.157,0.061,0.008,0.005,0.011,0.007,0.023,0.056,0.054,0.006,0.0,0.0,0.101,0.007,0.239,0.013,0.104,0.0,0.154,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.003,0.0,0.0,0.0,0.002,0.005,0.0,0.0,0.028,0.0,0.001,0.001,0.028,1
0.022,0.007,0.143,0.0,0.02,0.017,0.028,0.056,0.019,0.017,0.119,0.108,0.0,0.0,0.0,0.005,0.16,0.034,0.128,0.051,0.263,0.0,0.0,0.016,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.009,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.024,0.011,0.0,0.003,0.009,0.052,1
0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.099,0.096,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.035,0.0,0.022,0.029,0.022,1
0.037,0.012,0.139,0.0,0.053,0.029,0.023,0.08,0.032,0.029,0.134,0.166,0.0,0.0,0.0,0.0,0.251,0.0,0.105,0.089,0.371,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.036,0.009,0.0,0.004,0.006,0.038,1
0.018,0.012,0.067,0.0,0.146,0.029,0.011,0.0,0.048,0.004,0.0,0.142,0.0,0.008,0.0,0.026,0.011,0.009,0.183,0.0,0.069,0.0,0.015,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.016,0.011,0.017,0.001,0.004,0.012,0.092,1
0.0,0.032,0.0,0.0,0.115,0.0,0.032,0.021,0.0,0.025,0.0,0.071,0.041,0.0,0.0,0.0,0.097,0.076,0.147,0.0,0.166,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.026,0.006,0.0,0.001,0.005,0.018,1
0.0,0.0,0.076,0.0,0.078,0.0,0.0,0.005,0.011,0.01,0.05,0.027,0.023,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.005,0.0,0.0,0.001,0.015,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.199,0.109,0.094,0.0,0.0,0.052,0.0,0.0,0.197,0.058,0.095,0.0,0.29,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.044,0.0,0.005,0.005,0.017,1
0.0,0.0,0.063,0.0,0.064,0.109,0.044,0.058,0.0,0.0,0.0,0.033,0.058,0.0,0.0,0.016,0.045,0.0,0.121,0.0,0.292,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.026,0.0,0.0,0.001,0.009,1
0.119,0.0,0.106,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.027,0.076,0.0,0.116,0.0,0.537,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.053,0.0,0.001,0.002,0.008,1
0.359,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.174,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.042,0.0,0.001,0.002,0.002,1
0.0,0.092,0.11,0.0,0.0,0.16,0.0,0.016,0.07,0.041,0.0,0.214,0.0,0.0,0.0,0.0,0.052,0.0,0.131,0.0,0.085,0.0,0.0,0.014,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.007,0.018,0.0,0.001,0.003,0.015,1
0.077,0.0,0.069,0.0,0.035,0.119,0.048,0.127,0.0,0.0,0.134,0.11,0.0,0.0,0.0,0.035,0.148,0.0,0.283,0.155,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.002,0.006,0.013,1
0.075,0.072,0.067,0.0,0.103,0.0,0.331,0.031,0.0,0.095,0.789,0.213,0.123,0.0,0.077,0.0,0.0,0.378,0.22,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.001,0.001,0.004,1
0.0,0.092,0.11,0.0,0.0,0.16,0.0,0.033,0.07,0.041,0.0,0.214,0.0,0.0,0.0,0.0,0.052,0.0,0.131,0.0,0.085,0.0,0.0,0.014,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.009,0.018,0.0,0.001,0.003,0.015,1
0.141,0.0,0.125,0.0,0.128,0.0,0.088,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.032,0.09,0.0,0.068,0.0,0.288,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.076,0.0,0.001,0.002,0.007,1
0.0,0.0,0.063,0.0,0.065,0.111,0.044,0.029,0.0,0.0,0.0,0.033,0.058,0.0,0.0,0.016,0.045,0.0,0.122,0.0,0.293,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.026,0.0,0.0,0.001,0.009,1
0.141,0.0,0.125,0.0,0.128,0.0,0.088,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.032,0.09,0.0,0.068,0.0,0.23,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.061,0.0,0.001,0.002,0.007,1
0.0,0.0,0.11,0.0,0.0,0.031,0.0,0.0,0.0,0.073,0.0,0.078,0.135,0.018,0.0,0.009,0.0,0.0,0.05,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.002,0.012,0.0,0.001,0.002,0.012,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.016,0.0,0.0,0.002,0.003,0.005,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.001,0.003,1
0.0,0.0,0.0,0.0,0.129,0.073,0.059,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.022,0.06,0.047,0.092,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.004,0.0,0.0,0.004,0.005,0.007,1
0.0,0.0,0.169,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.116,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.017,0.0,0.035,0.0,0.0,0.0,0.001,0.007,1
0.0,0.048,0.067,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.017,0.0,0.151,0.092,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.022,0.0,0.0,0.002,0.006,0.017,1
